sample_id,cell_id,channel,crop_path,label,confidence,notes,annotated_at,top_genes
748,bhbpclpb-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/bhbpclpb-1.tif,signal,0.55,,2026-08-14T10:58:37,"HLA-DRA, FCGR3A, VIM, FCGR3B, CD68"
749,bhendioi-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/bhendioi-1.tif,noise,0.55,,2026-08-14T10:58:49,"VIM, CTNNB1, FCGR3A, TRAC, THBS2"
750,bicfammn-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/bicfammn-1.tif,signal,0.55,,2026-08-14T10:58:53,"CXCR4, VIM, CD3E, CD68, GZMK"
751,bikkolgd-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/bikkolgd-1.tif,signal,0.55,,2026-08-14T10:58:59,"HLA-DRA, FCGR3A, VIM, CD68, MS4A6A"
752,binbmhcb-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/binbmhcb-1.tif,signal,0.55,,2026-08-14T10:59:26,"HLA-DRA, FCGR3A, VIM, HLA-DRB1, VSIG4"
753,biodcjlb-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/biodcjlb-1.tif,noise,0.2,,2026-08-14T10:59:58,"HLA-DRA, VIM, SEMA3C, PTPRC, FCGR3A"
754,bipjiglm-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/bipjiglm-1.tif,signal,0.55,,2026-08-14T11:00:03,"HLA-DRA, VIM, FCGR3A, VCAN, FCGR3B"
755,bjcpnpin-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/bjcpnpin-1.tif,signal,0.55,,2026-08-14T11:00:10,"HLA-DRA, BCL2L11, HLA-DRB1, CTLA4, HLA-DRB5"
756,bjfifedd-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/bjfifedd-1.tif,unclear,0.55,,2026-08-14T11:07:15,"VIM, PTPRC, HLA-DRA, CCL5, GNLY"
757,bjnlljel-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/bjnlljel-1.tif,signal,0.2,,2026-08-14T11:07:22,"HLA-DRA, PTPRC, VIM, CCR7, IL2RA"
758,bkaldbdn-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/bkaldbdn-1.tif,signal,0.7,,2026-08-14T11:07:27,"HLA-DRA, FCGR3A, CD163, HLA-DRB1, CD68"
759,bkenbpic-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/bkenbpic-1.tif,signal,0.7,,2026-08-14T11:07:33,"PTPRC, HLA-DRA, CD3E, VIM, CD3D"
760,bkgnkdml-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/bkgnkdml-1.tif,signal,0.7,,2026-08-14T11:07:37,"VIM, LYVE1, PMP22, CD163, CD93"
761,bmmljaeo-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/bmmljaeo-1.tif,noise,0.4,,2026-08-14T11:07:45,"HLA-DRA, FCGR3A, FCGR1A, VIM, VSIG4"
762,bnhhemim-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/bnhhemim-1.tif,signal,0.55,,2026-08-14T11:07:50,"HLA-DRA, CXCL10, CXCL9, FCGR3A, HLA-DRB1"
763,bnmgahmi-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/bnmgahmi-1.tif,signal,0.55,,2026-08-14T11:08:59,"HLA-DRA, VIM, MS4A6A, C1orf162, CD68"
764,bockdlpc-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/bockdlpc-1.tif,unclear,0.2,,2026-08-14T11:09:06,"VIM, CXCL6, HLA-DRA, KRT8, ADAMTS1"
765,bockfopp-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/bockfopp-1.tif,signal,0.2,,2026-08-14T11:09:10,"HLA-DRA, FCGR3A, CD4, HAVCR2, HLA-DRB1"
766,bolbiglo-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/bolbiglo-1.tif,noise,0.2,,2026-08-14T11:09:16,"VIM, LIF, C1orf162, CD163, HLA-DRA"
767,bpmfnoah-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/bpmfnoah-1.tif,signal,0.2,,2026-08-14T11:10:23,"CXCL6, VIM, HLA-DRA, FCGR3A, FCGR3B"
768,bppnfifi-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/bppnfifi-1.tif,signal,0.3,,2026-08-14T11:11:16,"HLA-DRA, FCGR3A, VIM, VSIG4, HLA-DRB1"
769,cbjlcnoh-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/cbjlcnoh-1.tif,signal,0.55,,2026-08-14T11:11:22,"HLA-DRA, VIM, ITGAX, HLA-DRB1, CD68"
770,cbkjfkaj-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/cbkjfkaj-1.tif,signal,0.55,,2026-08-14T11:11:46,"HLA-DRA, VIM, CD68, C1orf162, FCGR3A"
771,cbngfpkk-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/cbngfpkk-1.tif,signal,0.55,,2026-08-14T11:13:42,"HLA-DRA, VIM, FCGR3A, FCGR3B, HLA-DRB1"
772,cbnjijjp-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/cbnjijjp-1.tif,noise,0.55,,2026-08-14T11:13:47,"VIM, CCL5, TRAC, HLA-DRA, FCGR3A"
773,cbociddh-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/cbociddh-1.tif,noise,0.1,,2026-08-14T11:13:53,"VIM, HLA-DRA, CD8A, FCGR3A, CAVIN1"
774,ccapbohb-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/ccapbohb-1.tif,signal,0.7,,2026-08-14T11:13:58,"HLA-DRA, VIM, MS4A6A, FCGR3A, CXCL10"
775,cccpibjd-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/cccpibjd-1.tif,signal,0.75,,2026-08-14T11:14:04,"HLA-DRA, VIM, CXCL6, CD68, C1orf162"
776,cccpnbjh-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/cccpnbjh-1.tif,signal,0.7,,2026-08-14T11:14:10,"HLA-DRA, VIM, HLA-DRB1, HAVCR2, C1orf162"
777,cchcplld-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/cchcplld-1.tif,noise,0.1,,2026-08-14T11:14:39,"VIM, HLA-DRA, MET, KRT8, CD68"
778,ccjhbcpc-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/ccjhbcpc-1.tif,signal,0.4,,2026-08-14T11:14:44,"HLA-DRA, FCGR3A, C1orf162, CXCL9, PTEN"
779,ccmjmgep-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/ccmjmgep-1.tif,signal,0.55,,2026-08-14T11:14:49,"HLA-DRA, HLA-DRB1, VIM, C1orf162, CD68"
780,ccohjnoi-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/ccohjnoi-1.tif,signal,0.55,,2026-08-14T11:14:53,"HLA-DRA, VIM, C1orf162, CD68, HLA-DRB1"
781,ccpcofcb-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/ccpcofcb-1.tif,unclear,0.15,,2026-08-14T11:15:04,"VIM, HLA-DRA, VSIG4, FCGR3A, PTEN"
782,cdhjapmp-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/cdhjapmp-1.tif,signal,0.15,,2026-08-14T11:15:12,"HLA-DRA, VIM, FCGR3B, HLA-DRB1, PTPRC"
783,cdinkfdp-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/cdinkfdp-1.tif,,,,,"VIM, CCL5, CD3E, CD8A, HLA-DRA"
784,cfeemaen-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/cfeemaen-1.tif,,,,,"HLA-DRA, VIM, TFPI, CXCL6, TIGIT"
785,chmccdhc-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/chmccdhc-1.tif,,,,,"HLA-DRA, HLA-DRB1, FCGR3A, CD163, VIM"
786,ciceipgi-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/ciceipgi-1.tif,,,,,"HLA-DRA, PTPRC, HLA-DRB1, PLA2G7, FCER1A"
787,cjfcfcgm-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/cjfcfcgm-1.tif,,,,,"CXCR4, GPR183, GZMB, PTGDS, SERPINB9"
788,clgelfkk-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/clgelfkk-1.tif,,,,,"HLA-DRA, VIM, HLA-DRB1, FGL2, CD68"
789,clingaij-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/clingaij-1.tif,,,,,"VCAN, VIM, ITGAX, HLA-DRA, CD163"
790,cmchbkee-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/cmchbkee-1.tif,,,,,"HLA-DRA, FCGR3A, MS4A6A, IL2RA, VIM"
791,cmpeimoj-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/cmpeimoj-1.tif,,,,,"HLA-DRA, FCGR3A, HLA-DRB1, MS4A6A, CD163"
792,cnbkbjao-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/cnbkbjao-1.tif,,,,,"HLA-DRA, VIM, CD2, CXCL10, HLA-DRB1"
793,cnknhjdl-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/cnknhjdl-1.tif,,,,,"HLA-DRA, CXCL9, FCGR3A, FCGR3B, HLA-DRB1"
794,cnlnijgh-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/cnlnijgh-1.tif,,,,,"CXCL9, CXCL10, HLA-DRA, EDNRB, PTPRC"
795,coahdjnb-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/coahdjnb-1.tif,,,,,"VIM, C1orf162, HLA-DRA, VCAN, EDN1"
796,coblkpbb-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/coblkpbb-1.tif,,,,,"VIM, HLA-DRA, SLAMF7, PTEN, IL2RA"
797,cocoploo-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/cocoploo-1.tif,,,,,"VIM, HLA-DRA, PECAM1, SDC1, MZB1"
798,cokkoajo-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/cokkoajo-1.tif,,,,,"VIM, HLA-DRA, EGFL7, CXCL10, IGF1"
799,cpnididl-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/cpnididl-1.tif,,,,,"HLA-DRA, VIM, FCGR3A, HLA-DRB1, MS4A6A"
800,dakcbppb-1,CD68,/data/yzy21/yy/aaran/out/crops/CD68/dakcbppb-1.tif,,,,,"HLA-DRA, CD79A, SLAMF7, PECAM1, HLA-DRB1"
801,aaboagfp-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/aaboagfp-1.tif,,,,,"VIM, CXCR4, HLA-DRB1, CD45RO, CD8A"
802,aafafebf-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/aafafebf-1.tif,,,,,"HLA-DRB1, PTEN, VIM, UBE2C, TRAC"
803,ackimjpd-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/ackimjpd-1.tif,,,,,"CD8A, HLA-DRA, FCGR3B, ACTG2, BCL2L11"
804,adpjeoll-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/adpjeoll-1.tif,,,,,"CD8A, TRAC, VIM, GZMA, PTPRC"
805,agecdjng-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/agecdjng-1.tif,,,,,"VIM, PTPRC, SLAMF7, CD2, FHL2"
806,ageipple-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/ageipple-1.tif,,,,,"CD8A, NKG7, PTPRC, MDM2, CCL5"
807,ahecnebp-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/ahecnebp-1.tif,,,,,"HLA-DRA, FCGR3A, VIM, FCGR3B, MDM2"
808,aijigoih-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/aijigoih-1.tif,,,,,"CCL5, VIM, HLA-DRA, MKI67, COL5A2"
809,amjemhnh-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/amjemhnh-1.tif,,,,,"VIM, ACTA2, TNC, FGL2, DST"
810,apjggjjb-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/apjggjjb-1.tif,,,,,"CD8A, GZMK, PTPRC, TCF4, VIM"
811,beonfnjm-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/beonfnjm-1.tif,,,,,"VIM, TENT5C, HLA-DRA, PECAM1, CCL5"
812,bgamnhpf-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/bgamnhpf-1.tif,,,,,"IL7R, CD3E, PTPRC, GLIPR1, ACKR1"
813,bgiinhmp-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/bgiinhmp-1.tif,,,,,"VIM, HLA-DRA, CD8A, TRAC, GZMA"
814,bhfgplhj-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/bhfgplhj-1.tif,,,,,"VIM, HLA-DRA, CD2, PTPRC, SERPINB9"
815,bhnoohbd-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/bhnoohbd-1.tif,,,,,"VIM, TRAC, IL7R, CYTIP, HLA-DRA"
816,bjffddan-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/bjffddan-1.tif,,,,,"VIM, CD8A, CDK1, HLA-DRA, PTPRC"
817,booffncb-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/booffncb-1.tif,,,,,"HAVCR2, CD8A, CCL5, GZMK, NKG7"
818,cbenffem-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/cbenffem-1.tif,,,,,"CTLA4, PTPRC, TRAC, IL7R, VIM"
819,ccnpmagl-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/ccnpmagl-1.tif,,,,,"VIM, CCL5, HLA-DRA, PTEN, CD3E"
820,cdfminep-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/cdfminep-1.tif,,,,,"VIM, MZB1, SLAMF7, CXCR4, PTEN"
821,cdjndjgc-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/cdjndjgc-1.tif,,,,,"VIM, HLA-DRA, CYTIP, CD8A, FCGR3A"
822,ceelphmh-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/ceelphmh-1.tif,,,,,"CTLA4, TRAC, CD3E, RTKN2, HLA-DRA"
823,chanlmdf-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/chanlmdf-1.tif,,,,,"VIM, ERG, PTPRC, CD34, MTRNR2L11"
824,cinahmom-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/cinahmom-1.tif,,,,,"PTPRC, TNC, PTEN, CD28, CD3E"
825,cjkcppjg-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/cjkcppjg-1.tif,,,,,"VIM, PTPRC, IL7R, PRF1, SLAMF7"
826,ckapbjgm-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/ckapbjgm-1.tif,,,,,"PTPRC, CD3E, PRF1, HLA-DRA, CCL5"
827,ckbnpagg-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/ckbnpagg-1.tif,,,,,"HLA-DRA, VIM, EDNRB, CCL5, RAPGEF3"
828,codkaidp-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/codkaidp-1.tif,,,,,"C1orf162, PTEN, CXCR4, CD8A, VIM"
829,dbplmdcp-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/dbplmdcp-1.tif,,,,,"CD8A, PTPRC, PTEN, CCL5, MS4A4A"
830,dcaokhej-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/dcaokhej-1.tif,,,,,"PTPRC, GZMA, CD3E, CCL5, CD8A"
831,ddmfacdd-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/ddmfacdd-1.tif,,,,,"CD8A, NKG7, PTPRC, AIF1, CD2"
832,demapfjn-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/demapfjn-1.tif,,,,,"VIM, PTPRC, GNLY, CD8A, HLA-DRA"
833,dihpaoek-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/dihpaoek-1.tif,,,,,"VIM, CTLA4, TIGIT, PTPRC, HAVCR2"
834,dlbokpma-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/dlbokpma-1.tif,,,,,"HLA-DRA, FCGR3A, CXCL9, PTPRC, FGL2"
835,dmhmboia-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/dmhmboia-1.tif,,,,,"VIM, CCL5, CD3E, TNC, COL5A2"
836,dmjddopp-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/dmjddopp-1.tif,,,,,"VIM, CD3E, CCL5, GZMB, GNG11"
837,dnpkfbcl-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/dnpkfbcl-1.tif,,,,,"VIM, TRAC, IL7R, HLA-DRA, CD2"
838,dpjbmpec-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/dpjbmpec-1.tif,,,,,"HLA-DRA, FCGR3A, VIM, PTPRC, HLA-DRB1"
839,eafaclmo-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/eafaclmo-1.tif,,,,,"CD8A, BASP1, PTPRC, GPR183, CD247"
840,eebfomnl-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/eebfomnl-1.tif,,,,,"VIM, HLA-DRA, MS4A4A, MS4A6A, CD3E"
841,eecoacop-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/eecoacop-1.tif,,,,,"VIM, PTPRC, KRT18, CXCL6, CTLA4"
842,eenleide-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/eenleide-1.tif,,,,,"IL7R, CD8A, CXCR4, SELL, CD69"
843,efebddbn-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/efebddbn-1.tif,,,,,"HLA-DRA, GZMK, PTPRC, CD3E, CD8A"
844,efjpphel-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/efjpphel-1.tif,,,,,"VIM, HLA-DRA, PTPRC, PCNA, CD8A"
845,egidacmn-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/egidacmn-1.tif,,,,,"VIM, HLA-DRA, PTPRC, CD8A, FCGR3B"
846,egkinahn-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/egkinahn-1.tif,,,,,"VIM, HLA-DRA, IL7R, PTPRC, CXCR4"
847,ehehbdeh-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/ehehbdeh-1.tif,,,,,"CD28, PTPRC, IL2RA, PRF1, CD3D"
848,ekbdnojd-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/ekbdnojd-1.tif,,,,,"MS4A6A, VSIG4, FCGR3A, DST, THBS2"
849,elhappnb-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/elhappnb-1.tif,,,,,"CD8A, CCL5, CXCR4, HLA-DRA, TRAC"
850,elknjimh-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/elknjimh-1.tif,,,,,"VIM, CCL5, HLA-DRA, PDGFRB, GZMK"
851,embgokld-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/embgokld-1.tif,,,,,"VIM, CD8A, DST, CD3E, TRAC"
852,emjfaann-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/emjfaann-1.tif,,,,,"VIM, GNLY, CYTIP, HLA-DRA, PRF1"
853,epheoibi-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/epheoibi-1.tif,,,,,"CD8A, CCL5, VIM, HLA-DRA, PTPRC"
854,epledeon-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/epledeon-1.tif,,,,,"VIM, PDCD1, CTLA4, CD2, CXCR4"
855,fbffegle-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/fbffegle-1.tif,,,,,"VIM, CD8A, CTLA4, CCL5, PTPRC"
856,fcmenmec-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/fcmenmec-1.tif,,,,,"VIM, CTLA4, CAVIN1, KRT8, TIGIT"
857,fdkjpmmb-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/fdkjpmmb-1.tif,,,,,"VIM, IL7R, CD3E, HLA-DRA, MZB1"
858,ffccnfok-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/ffccnfok-1.tif,,,,,"PTPRC, CCL5, CD8A, MCF2L, C1orf162"
859,ffnphggo-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/ffnphggo-1.tif,,,,,"VIM, BASP1, C1orf162, FBN1, PTPRC"
860,fghgkdpb-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/fghgkdpb-1.tif,,,,,"VIM, HLA-DRA, NKG7, CXCR4, CCL5"
861,fgjhjehn-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/fgjhjehn-1.tif,,,,,"VIM, CD8A, HLA-DRA, GZMA, LAG3"
862,fhbaobgk-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/fhbaobgk-1.tif,,,,,"PTGDS, CCL5, CD8A, TNC, HLA-DRA"
863,fhnjpclo-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/fhnjpclo-1.tif,,,,,"VIM, C7, CD4, CXCL9, CD3E"
864,fihcmlhh-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/fihcmlhh-1.tif,,,,,"PTPRC, CD8A, HLA-DRA, CTLA4, VIM"
865,fimmifeh-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/fimmifeh-1.tif,,,,,"VIM, DST, CD86, FCGR3A, CD3G"
866,flomhdfi-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/flomhdfi-1.tif,,,,,"VIM, HLA-DRA, FCGR3A, FCGR3B, CD68"
867,fongfcpg-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/fongfcpg-1.tif,,,,,"HLA-DRA, HLA-DRB1, FCGR3A, VIM, AIF1"
868,geddkgod-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/geddkgod-1.tif,,,,,"VIM, CAV1, MET, CXCL6, LIF"
869,gijdpjdp-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/gijdpjdp-1.tif,,,,,"VIM, CD3E, HLA-DRA, CD2, MET"
870,gkkichbc-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/gkkichbc-1.tif,,,,,"VIM, HLA-DRA, FCGR3A, CD2, IL2RA"
871,gkkojbea-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/gkkojbea-1.tif,,,,,"VIM, CCL5, MS4A1, MS4A6A, CRISPLD2"
872,gpnancfm-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/gpnancfm-1.tif,,,,,"VIM, CCL5, GZMK, GZMA, CD8A"
873,hhoclkib-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/hhoclkib-1.tif,,,,,"HLA-DRA, FCGR3A, C1orf162, MS4A4A, ITGAX"
874,hlkmkcce-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/hlkmkcce-1.tif,,,,,"VIM, FCGR3B, PRDM1, HLA-DRA, PECAM1"
875,hmkdobep-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/hmkdobep-1.tif,,,,,"IL7R, ADAMTS1"
876,iceablpn-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/iceablpn-1.tif,,,,,"HLA-DRA, CXCL9, PTPRC, TNC, CD8A"
877,igheaiog-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/igheaiog-1.tif,,,,,"CD8A, VIM, CD247, MZB1, PECAM1"
878,ikombgmg-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/ikombgmg-1.tif,,,,,"HLA-DRA, FCGR3A, VIM, PECAM1, MKI67"
879,jamamlnb-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/jamamlnb-1.tif,,,,,"CTNNB1, VIM, CCL5, CD2, FGL2"
880,jdnlefli-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/jdnlefli-1.tif,,,,,"VIM, KRT8, SEMA3C, MET, KRT18"
881,jfagmmpi-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/jfagmmpi-1.tif,,,,,"HLA-DRA, FCGR3A, VIM, MS4A6A, FCGR1A"
882,jjgjmief-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/jjgjmief-1.tif,,,,,"VIM, CD3E, CXCR4, CXCL10, HLA-DRA"
883,jnbhjcfj-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/jnbhjcfj-1.tif,,,,,"VIM, CCL5, CD8A, CD83, PLA2G7"
884,jpjgeail-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/jpjgeail-1.tif,,,,,"HLA-DRA, TIMP4, PTPRC, FCGR1A, CD86"
885,kakdhcoj-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/kakdhcoj-1.tif,,,,,"CD8A, VIM, KRT18, CD3D, GPR183"
886,lfmdfpek-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/lfmdfpek-1.tif,,,,,"VIM, HLA-DRA, CD8A, GZMA, CAVIN1"
887,lhboeidn-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/lhboeidn-1.tif,,,,,"HLA-DRA, FCGR3A, FCGR3B, CXCL9, FGL2"
888,mddoapep-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/mddoapep-1.tif,,,,,"VIM, CTSK, MYC, LTBP2, CRISPLD2"
889,mecgpffa-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/mecgpffa-1.tif,,,,,"FCGR3A, VIM, HLA-DRA, PECAM1, CD93"
890,mflbomhm-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/mflbomhm-1.tif,,,,,"THBS2, HLA-DRA, FBLN1, FCGR3A, VIM"
891,mjlobdja-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/mjlobdja-1.tif,,,,,"HLA-DRA, VIM, CD163, PLCG2, THBS2"
892,mjnmbfei-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/mjnmbfei-1.tif,,,,,"VIM, HLA-DRA, C1orf162, FCGR3B, CTSK"
893,nfkdolhh-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/nfkdolhh-1.tif,,,,,"HLA-DRA, VIM, HLA-DRB1, FCGR3A, GZMB"
894,nlbmakjg-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/nlbmakjg-1.tif,,,,,"VIM, HLA-DRA, CCL5, MALL, MDM2"
895,nlgiloom-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/nlgiloom-1.tif,,,,,"HLA-DRA, AIF1, CD93, CD2, CD8A"
896,nmfkdojl-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/nmfkdojl-1.tif,,,,,"VIM, MEST, PDGFRA, HLA-DRA, CTSK"
897,nnkkohhb-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/nnkkohhb-1.tif,,,,,"VIM, HLA-DRA, EDN1, CCL5, FCGR3A"
898,obdfppfl-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/obdfppfl-1.tif,,,,,"HLA-DRA, FCGR3A, FCGR3B, HLA-DRB1, VIM"
899,obkjobbn-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/obkjobbn-1.tif,,,,,"CD93, FKBP11, VIM, HLA-DRA, TM4SF18"
900,oebhgdne-1,CD8A,/data/yzy21/yy/aaran/out/crops/CD8A/oebhgdne-1.tif,,,,,"VIM, MYC, THY1, THBS2, KRT7"
